Process Id,1678258289076396000,Clock Counter,Event Type,Sender,Reciever,Description,Queue Length
1,1678258289076721000,0,CREATE,None,None,(pid: 22712) - (speed: 2) - (recp: 127.0.0.1;2149) - (id: 1),None
1,1678258292583088000,0,INTERNAL,None,None,10,0
1,1678258293083069000,1,INTERNAL,None,None,10,0
1,1678258293583110000,2,SEND,1,2,1,0
1,1678258294083073000,3,RECEIVED,2,1,7,1
1,1678258294583072000,9,INTERNAL,None,None,5,0
1,1678258295083070000,10,INTERNAL,None,None,9,0
1,1678258295583068000,11,INTERNAL,None,None,6,0
1,1678258296083118000,12,SEND,1,2,3,0
1,1678258296083392000,12,SEND,1,3,3,0
1,1678258296583067000,13,INTERNAL,None,None,8,0
1,1678258297083069000,14,INTERNAL,None,None,10,0
1,1678258297583071000,15,INTERNAL,None,None,9,0
1,1678258298083070000,16,RECEIVED,2,1,6,1
1,1678258298583076000,28,RECEIVED,2,1,6,1
1,1678258299083076000,30,RECEIVED,2,1,4,1
1,1678258299583067000,33,RECEIVED,2,1,10,1
1,1678258300083070000,36,INTERNAL,None,None,9,0
1,1678258300583071000,37,INTERNAL,None,None,4,0
1,1678258301083126000,38,INTERNAL,None,None,7,0
1,1678258301583095000,39,INTERNAL,None,None,8,0
1,1678258302083096000,40,INTERNAL,None,None,7,0
1,1678258302583093000,41,RECEIVED,3,1,10,1
1,1678258303083095000,43,INTERNAL,None,None,6,0
1,1678258303583095000,44,INTERNAL,None,None,9,0
1,1678258304083096000,45,INTERNAL,None,None,4,0
1,1678258304583099000,46,INTERNAL,None,None,8,0
1,1678258305083096000,47,INTERNAL,None,None,9,0
1,1678258305583099000,48,INTERNAL,None,None,6,0
1,1678258306083096000,49,INTERNAL,None,None,6,0
1,1678258306583098000,50,RECEIVED,3,1,6,1
1,1678258307083095000,55,INTERNAL,None,None,7,0
1,1678258307583099000,56,INTERNAL,None,None,5,0
1,1678258308083097000,57,INTERNAL,None,None,10,0
1,1678258308583099000,58,RECEIVED,2,1,7,1
1,1678258309083095000,80,INTERNAL,None,None,6,0
1,1678258309583124000,81,SEND,1,2,3,0
1,1678258309583250000,81,SEND,1,3,3,0
1,1678258310083097000,82,INTERNAL,None,None,8,0
1,1678258310583128000,83,SEND,1,2,3,0
1,1678258310583252000,83,SEND,1,3,3,0
1,1678258311083098000,84,INTERNAL,None,None,4,0
1,1678258311583095000,85,RECEIVED,2,1,9,2
1,1678258312083096000,95,RECEIVED,2,1,3,1
1,1678258312583097000,96,RECEIVED,2,1,10,1
1,1678258313083099000,101,INTERNAL,None,None,5,0
1,1678258313583097000,102,INTERNAL,None,None,6,0
1,1678258314083096000,103,INTERNAL,None,None,4,0
1,1678258314583103000,104,INTERNAL,None,None,7,0
1,1678258315083131000,105,SEND,1,3,2,0
1,1678258315583107000,106,RECEIVED,2,1,3,1
1,1678258316083105000,117,INTERNAL,None,None,9,0
1,1678258316583108000,118,INTERNAL,None,None,7,0
1,1678258317083101000,119,RECEIVED,2,1,5,1
1,1678258317583134000,123,SEND,1,2,3,0
1,1678258317583258000,123,SEND,1,3,3,0
1,1678258318083101000,124,RECEIVED,2,1,2,1
1,1678258318583126000,129,SEND,1,3,2,0
1,1678258319083104000,130,RECEIVED,2,1,2,1
1,1678258319583125000,133,SEND,1,3,2,0
1,1678258320083102000,134,INTERNAL,None,None,4,0
1,1678258320583105000,135,RECEIVED,2,1,1,1
1,1678258321083100000,140,INTERNAL,None,None,8,0
1,1678258321583106000,141,INTERNAL,None,None,8,0
1,1678258322083101000,142,RECEIVED,2,1,6,1
1,1678258322583104000,149,RECEIVED,2,1,5,1
1,1678258323083102000,151,RECEIVED,2,1,7,1
1,1678258323583107000,154,RECEIVED,2,1,2,1
1,1678258324083110000,157,INTERNAL,None,None,7,0
1,1678258324583101000,158,RECEIVED,2,1,4,1
1,1678258325083105000,162,INTERNAL,None,None,5,0
1,1678258325583108000,163,INTERNAL,None,None,10,0
1,1678258326083103000,164,RECEIVED,2,1,5,1
1,1678258326583118000,169,RECEIVED,2,1,10,1
1,1678258327083148000,172,INTERNAL,None,None,4,0
1,1678258327583105000,173,INTERNAL,None,None,4,0
1,1678258328083137000,174,SEND,1,3,2,0
1,1678258328583129000,175,SEND,1,2,3,0
1,1678258328583254000,175,SEND,1,3,3,0
1,1678258329083099000,176,RECEIVED,2,1,2,1
1,1678258329583129000,184,RECEIVED,2,1,4,1
1,1678258330083104000,187,INTERNAL,None,None,4,0
1,1678258330583102000,188,RECEIVED,2,1,10,2
1,1678258331083102000,191,RECEIVED,2,1,8,1
1,1678258331583102000,192,RECEIVED,2,1,5,1
1,1678258332083101000,197,INTERNAL,None,None,10,0
1,1678258332583104000,198,INTERNAL,None,None,6,0
1,1678258333083124000,199,SEND,1,2,1,0
1,1678258333583098000,200,RECEIVED,2,1,7,2
1,1678258334083098000,206,RECEIVED,2,1,4,3
1,1678258334583106000,207,RECEIVED,2,1,10,2
1,1678258335083107000,208,RECEIVED,2,1,2,1
1,1678258335583108000,209,RECEIVED,2,1,8,1
1,1678258336083105000,216,INTERNAL,None,None,6,0
1,1678258336583106000,217,RECEIVED,2,1,6,1
1,1678258337083106000,221,INTERNAL,None,None,8,0
1,1678258337583113000,222,RECEIVED,2,1,2,2
1,1678258338083107000,225,RECEIVED,2,1,1,1
1,1678258338583107000,226,RECEIVED,2,1,3,1
1,1678258339083106000,231,INTERNAL,None,None,10,0
1,1678258339583185000,232,SEND,1,2,3,0
1,1678258339583359000,232,SEND,1,3,3,0
1,1678258340083124000,233,RECEIVED,2,1,1,1
1,1678258340583124000,239,RECEIVED,2,1,10,1
1,1678258341083125000,241,INTERNAL,None,None,7,0
1,1678258341583128000,242,INTERNAL,None,None,5,0
1,1678258342083129000,243,INTERNAL,None,None,9,0
1,1678258342583130000,244,INTERNAL,None,None,4,0
1,1678258343083125000,245,INTERNAL,None,None,6,0
1,1678258343583124000,246,RECEIVED,2,1,5,1
1,1678258344083154000,255,SEND,1,2,1,0
1,1678258344583136000,256,INTERNAL,None,None,6,0
1,1678258345083128000,257,INTERNAL,None,None,9,0
1,1678258345583158000,258,SEND,1,3,2,0
1,1678258346083122000,259,RECEIVED,2,1,9,1
1,1678258346583148000,269,SEND,1,3,2,0
1,1678258347083125000,270,RECEIVED,2,1,2,1
1,1678258347583160000,274,SEND,1,2,3,0
1,1678258347583285000,274,SEND,1,3,3,0
1,1678258348083127000,275,INTERNAL,None,None,7,0
1,1678258348583125000,276,RECEIVED,2,1,2,1
1,1678258349083130000,282,INTERNAL,None,None,6,0
1,1678258349583124000,283,RECEIVED,2,1,8,1
1,1678258350083126000,287,INTERNAL,None,None,4,0
1,1678258350583126000,288,RECEIVED,2,1,3,1
1,1678258351083129000,291,INTERNAL,None,None,4,0
1,1678258351583123000,292,RECEIVED,2,1,4,1
1,1678258352083126000,297,RECEIVED,2,1,1,1
1,1678258352583128000,298,RECEIVED,2,1,1,1
1,1678258353083153000,302,SEND,1,3,2,0
1,1678258353583127000,303,INTERNAL,None,None,5,0
1,1678258354083124000,304,INTERNAL,None,None,9,0
1,1678258354583125000,305,INTERNAL,None,None,7,0
1,1678258355083130000,306,INTERNAL,None,None,9,0
1,1678258355583128000,307,INTERNAL,None,None,8,0
1,1678258356083125000,308,INTERNAL,None,None,6,0
1,1678258356583127000,309,INTERNAL,None,None,8,0
