2023-02-28 16:26:43,225,logger name,INFO,2,1677619603225146000,0,CREATE,(pid: 25555), (speed: 6), (recp: [1, 3]), (id: 2),None
2023-02-28 16:26:43,225,logger name,INFO,1,1677619603225146000,0,CREATE,(pid: 25554), (speed: 5), (recp: [2, 3]), (id: 1),None
2023-02-28 16:26:43,225,logger name,INFO,3,1677619603225146000,0,CREATE,(pid: 25556), (speed: 1), (recp: [1, 2]), (id: 3),None
2023-02-28 16:26:43,392,logger name,INFO,2,1677619603392090000,1,INTERNAL,2,5,None
2023-02-28 16:26:43,426,logger name,INFO,1,1677619603426324000,1,SEND,1->2,None
2023-02-28 16:26:43,559,logger name,INFO,2,1677619603559328000,2,SEND,2->3,None
2023-02-28 16:26:43,626,logger name,INFO,1,1677619603626220000,2,INTERNAL,1,6,None
2023-02-28 16:26:43,726,logger name,INFO,2,1677619603726083000,3,INTERNAL,2,7,None
2023-02-28 16:26:43,826,logger name,INFO,1,1677619603826731000,3,SEND,1->3,None
2023-02-28 16:26:43,893,logger name,INFO,2,1677619603893670000,4,SEND,2->3,None
2023-02-28 16:26:44,026,logger name,INFO,1,1677619604026834000,4,INTERNAL,1,9,None
2023-02-28 16:26:44,060,logger name,INFO,2,1677619604060590000,5,INTERNAL,2,8,None
2023-02-28 16:26:44,225,logger name,INFO,3,1677619604225752000,3,RECEIVED,2->3,2
2023-02-28 16:26:44,227,logger name,INFO,1,1677619604227302000,5,INTERNAL,1,9,None
2023-02-28 16:26:44,228,logger name,INFO,2,1677619604228662000,6,SEND,2->3,None
2023-02-28 16:26:44,396,logger name,INFO,2,1677619604396150000,7,INTERNAL,2,9,None
2023-02-28 16:26:44,428,logger name,INFO,1,1677619604428397000,6,SEND,1->2,None
2023-02-28 16:26:44,428,logger name,INFO,1,1677619604428861000,6,SEND,1->3,None
2023-02-28 16:26:44,563,logger name,INFO,2,1677619604563238000,8,INTERNAL,2,5,None
2023-02-28 16:26:44,629,logger name,INFO,1,1677619604629356000,7,INTERNAL,1,5,None
2023-02-28 16:26:44,730,logger name,INFO,2,1677619604730494000,9,INTERNAL,2,7,None
2023-02-28 16:26:44,830,logger name,INFO,1,1677619604829967000,8,INTERNAL,1,6,None
2023-02-28 16:26:44,897,logger name,INFO,2,1677619604897471000,10,SEND,2->1,None
2023-02-28 16:26:45,031,logger name,INFO,1,1677619605031071000,11,INTERNAL,1,8,None
2023-02-28 16:26:45,064,logger name,INFO,2,1677619605064950000,11,SEND,2->3,None
2023-02-28 16:26:45,225,logger name,INFO,3,1677619605225833000,4,RECEIVED,1->3,4
2023-02-28 16:26:45,232,logger name,INFO,1,1677619605232369000,12,INTERNAL,1,5,None
2023-02-28 16:26:45,232,logger name,INFO,2,1677619605232697000,12,SEND,2->1,None
2023-02-28 16:26:45,233,logger name,INFO,2,1677619605233135000,12,SEND,2->3,None
2023-02-28 16:26:45,399,logger name,INFO,2,1677619605399786000,13,SEND,2->1,None
2023-02-28 16:26:45,400,logger name,INFO,2,1677619605400195000,13,SEND,2->3,None
2023-02-28 16:26:45,432,logger name,INFO,1,1677619605432411000,13,RECEIVED,2->1,1
2023-02-28 16:26:45,566,logger name,INFO,2,1677619605566672000,14,INTERNAL,2,4,None
2023-02-28 16:26:45,633,logger name,INFO,1,1677619605633212000,14,INTERNAL,1,5,None
2023-02-28 16:26:45,734,logger name,INFO,2,1677619605734738000,15,INTERNAL,2,5,None
2023-02-28 16:26:45,834,logger name,INFO,1,1677619605834384000,15,INTERNAL,1,8,None
2023-02-28 16:26:45,901,logger name,INFO,2,1677619605901957000,16,INTERNAL,2,5,None
2023-02-28 16:26:46,034,logger name,INFO,1,1677619606034545000,16,INTERNAL,1,10,None
2023-02-28 16:26:46,068,logger name,INFO,2,1677619606068880000,17,INTERNAL,2,9,None
2023-02-28 16:26:46,226,logger name,INFO,3,1677619606226874000,5,RECEIVED,2->3,5
2023-02-28 16:26:46,234,logger name,INFO,1,1677619606234774000,17,INTERNAL,1,9,None
2023-02-28 16:26:46,236,logger name,INFO,2,1677619606236268000,18,INTERNAL,2,7,None
2023-02-28 16:26:46,403,logger name,INFO,2,1677619606403900000,19,INTERNAL,2,6,None
2023-02-28 16:26:46,435,logger name,INFO,1,1677619606435939000,18,INTERNAL,1,7,None
2023-02-28 16:26:46,570,logger name,INFO,2,1677619606570815000,20,INTERNAL,2,5,None
2023-02-28 16:26:46,636,logger name,INFO,1,1677619606636801000,19,SEND,1->2,None
2023-02-28 16:26:46,738,logger name,INFO,2,1677619606738229000,21,INTERNAL,2,10,None
2023-02-28 16:26:46,837,logger name,INFO,1,1677619606837188000,20,INTERNAL,1,4,None
2023-02-28 16:26:46,905,logger name,INFO,2,1677619606905136000,22,INTERNAL,2,8,None
2023-02-28 16:26:47,038,logger name,INFO,1,1677619607038268000,21,INTERNAL,1,8,None
2023-02-28 16:26:47,072,logger name,INFO,2,1677619607072382000,23,INTERNAL,2,6,None
2023-02-28 16:26:47,228,logger name,INFO,3,1677619607228035000,7,RECEIVED,2->3,4
2023-02-28 16:26:47,238,logger name,INFO,1,1677619607238580000,22,SEND,1->3,None
2023-02-28 16:26:47,239,logger name,INFO,2,1677619607239731000,24,INTERNAL,2,4,None
2023-02-28 16:26:47,406,logger name,INFO,2,1677619607406729000,25,SEND,2->3,None
2023-02-28 16:26:47,439,logger name,INFO,1,1677619607439092000,23,INTERNAL,1,9,None
2023-02-28 16:26:47,573,logger name,INFO,2,1677619607573465000,26,INTERNAL,2,9,None
2023-02-28 16:26:47,640,logger name,INFO,1,1677619607640200000,24,INTERNAL,1,9,None
2023-02-28 16:26:47,741,logger name,INFO,2,1677619607741253000,27,INTERNAL,2,10,None
2023-02-28 16:26:47,840,logger name,INFO,1,1677619607840516000,25,INTERNAL,1,5,None
2023-02-28 16:26:47,908,logger name,INFO,2,1677619607908660000,28,INTERNAL,2,4,None
2023-02-28 16:26:48,041,logger name,INFO,1,1677619608041625000,26,INTERNAL,1,4,None
2023-02-28 16:26:48,075,logger name,INFO,2,1677619608075941000,29,INTERNAL,2,6,None
2023-02-28 16:26:48,228,logger name,INFO,3,1677619608228935000,8,RECEIVED,1->3,5
2023-02-28 16:26:48,242,logger name,INFO,1,1677619608242180000,27,INTERNAL,1,8,None
2023-02-28 16:26:48,243,logger name,INFO,2,1677619608243718000,30,SEND,2->3,None
2023-02-28 16:26:48,411,logger name,INFO,2,1677619608411482000,31,INTERNAL,2,7,None
2023-02-28 16:26:48,443,logger name,INFO,1,1677619608443327000,28,INTERNAL,1,10,None
2023-02-28 16:26:48,578,logger name,INFO,2,1677619608578581000,32,SEND,2->3,None
2023-02-28 16:26:48,644,logger name,INFO,1,1677619608644202000,29,INTERNAL,1,5,None
2023-02-28 16:26:48,746,logger name,INFO,2,1677619608746394000,33,INTERNAL,2,7,None
2023-02-28 16:26:48,845,logger name,INFO,1,1677619608845510000,30,SEND,1->3,None
2023-02-28 16:26:48,913,logger name,INFO,2,1677619608913257000,34,INTERNAL,2,5,None
2023-02-28 16:26:49,045,logger name,INFO,1,1677619609045809000,31,INTERNAL,1,5,None
2023-02-28 16:26:49,081,logger name,INFO,2,1677619609081180000,35,INTERNAL,2,10,None
2023-02-28 16:26:49,229,logger name,INFO,3,1677619609229600000,12,RECEIVED,2->3,7
2023-02-28 16:26:49,246,logger name,INFO,1,1677619609246925000,32,INTERNAL,1,7,None
2023-02-28 16:26:49,248,logger name,INFO,2,1677619609248316000,36,INTERNAL,2,4,None
2023-02-28 16:26:49,415,logger name,INFO,2,1677619609415675000,37,INTERNAL,2,9,None
2023-02-28 16:26:49,448,logger name,INFO,1,1677619609448429000,33,SEND,1->2,None
2023-02-28 16:26:49,583,logger name,INFO,2,1677619609583447000,38,SEND,2->3,None
2023-02-28 16:26:49,649,logger name,INFO,1,1677619609648985000,34,INTERNAL,1,9,None
2023-02-28 16:26:49,750,logger name,INFO,2,1677619609750891000,39,SEND,2->1,None
2023-02-28 16:26:49,849,logger name,INFO,1,1677619609849155000,40,INTERNAL,1,5,None
2023-02-28 16:26:49,918,logger name,INFO,2,1677619609918751000,40,INTERNAL,2,7,None
2023-02-28 16:26:50,049,logger name,INFO,1,1677619610049822000,41,INTERNAL,1,8,None
2023-02-28 16:26:50,085,logger name,INFO,2,1677619610085811000,41,SEND,2->1,None
2023-02-28 16:26:50,086,logger name,INFO,2,1677619610086306000,41,SEND,2->3,None
2023-02-28 16:26:50,229,logger name,INFO,3,1677619610229548000,13,RECEIVED,2->3,8
2023-02-28 16:26:50,250,logger name,INFO,1,1677619610250493000,42,INTERNAL,1,6,None
2023-02-28 16:26:50,253,logger name,INFO,2,1677619610253144000,42,INTERNAL,2,6,None
2023-02-28 16:26:50,421,logger name,INFO,2,1677619610421014000,43,INTERNAL,2,4,None
2023-02-28 16:26:50,451,logger name,INFO,1,1677619610451391000,43,INTERNAL,1,7,None
2023-02-28 16:26:50,588,logger name,INFO,2,1677619610588347000,44,SEND,2->3,None
2023-02-28 16:26:50,651,logger name,INFO,1,1677619610651510000,44,INTERNAL,1,4,None
2023-02-28 16:26:50,755,logger name,INFO,2,1677619610755106000,45,INTERNAL,2,4,None
2023-02-28 16:26:50,852,logger name,INFO,1,1677619610852438000,45,SEND,1->2,None
2023-02-28 16:26:50,852,logger name,INFO,1,1677619610852968000,45,SEND,1->3,None
2023-02-28 16:26:50,922,logger name,INFO,2,1677619610922025000,46,INTERNAL,2,4,None
2023-02-28 16:26:51,052,logger name,INFO,1,1677619611052283000,46,INTERNAL,1,6,None
2023-02-28 16:26:51,089,logger name,INFO,2,1677619611089192000,47,INTERNAL,2,8,None
2023-02-28 16:26:51,230,logger name,INFO,3,1677619611230298000,14,RECEIVED,2->3,9
2023-02-28 16:26:51,252,logger name,INFO,1,1677619611252548000,47,INTERNAL,1,4,None
2023-02-28 16:26:51,256,logger name,INFO,2,1677619611256467000,48,INTERNAL,2,9,None
2023-02-28 16:26:51,424,logger name,INFO,2,1677619611424294000,49,SEND,2->1,None
2023-02-28 16:26:51,424,logger name,INFO,2,1677619611424754000,49,SEND,2->3,None
2023-02-28 16:26:51,452,logger name,INFO,1,1677619611452616000,50,SEND,1->3,None
2023-02-28 16:26:51,592,logger name,INFO,2,1677619611592135000,50,SEND,2->3,None
2023-02-28 16:26:51,652,logger name,INFO,1,1677619611652860000,51,INTERNAL,1,5,None
2023-02-28 16:26:51,760,logger name,INFO,2,1677619611760240000,51,SEND,2->3,None
2023-02-28 16:29:10,930,logger name,INFO,1,1677619750930565000,0,CREATE,(pid: 25685), (speed: 5), (recp: [2, 3]), (id: 1),None
2023-02-28 16:29:10,930,logger name,INFO,2,1677619750930565000,0,CREATE,(pid: 25686), (speed: 4), (recp: [1, 3]), (id: 2),None
2023-02-28 16:29:10,930,logger name,INFO,3,1677619750930564000,0,CREATE,(pid: 25687), (speed: 2), (recp: [1, 2]), (id: 3),None
2023-02-28 16:29:11,132,logger name,INFO,1,1677619751131990000,1,INTERNAL,1,10,None
2023-02-28 16:29:11,182,logger name,INFO,2,1677619751182290000,1,SEND,2->3,None
2023-02-28 16:29:11,332,logger name,INFO,1,1677619751332775000,2,INTERNAL,1,5,None
2023-02-28 16:29:11,432,logger name,INFO,3,1677619751431992000,2,INTERNAL,3,7,None
2023-02-28 16:29:11,433,logger name,INFO,2,1677619751433093000,2,INTERNAL,2,7,None
2023-02-28 16:29:11,533,logger name,INFO,1,1677619751533218000,3,INTERNAL,1,9,None
2023-02-28 16:29:11,684,logger name,INFO,2,1677619751684118000,3,SEND,2->1,None
2023-02-28 16:29:11,734,logger name,INFO,1,1677619751734068000,4,INTERNAL,1,5,None
2023-02-28 16:29:11,932,logger name,INFO,3,1677619751932214000,3,INTERNAL,3,7,None
2023-02-28 16:29:11,934,logger name,INFO,1,1677619751934691000,5,INTERNAL,1,7,None
2023-02-28 16:29:11,934,logger name,INFO,2,1677619751934821000,4,SEND,2->3,None
2023-02-28 16:29:12,134,logger name,INFO,1,1677619752134710000,6,INTERNAL,1,8,None
2023-02-28 16:29:12,185,logger name,INFO,2,1677619752185250000,5,SEND,2->3,None
2023-02-28 16:29:12,335,logger name,INFO,1,1677619752335436000,7,INTERNAL,1,8,None
2023-02-28 16:29:12,432,logger name,INFO,3,1677619752432458000,5,RECEIVED,2->3,1
2023-02-28 16:29:12,436,logger name,INFO,2,1677619752436348000,6,INTERNAL,2,4,None
2023-02-28 16:29:12,535,logger name,INFO,1,1677619752535569000,8,INTERNAL,1,8,None
2023-02-28 16:29:12,687,logger name,INFO,2,1677619752687222000,7,INTERNAL,2,6,None
2023-02-28 16:29:12,735,logger name,INFO,1,1677619752735953000,9,INTERNAL,1,8,None
2023-02-28 16:29:12,933,logger name,INFO,3,1677619752933519000,6,INTERNAL,3,5,None
2023-02-28 16:29:12,937,logger name,INFO,2,1677619752937194000,8,INTERNAL,2,6,None
2023-02-28 16:29:12,937,logger name,INFO,1,1677619752937303000,10,INTERNAL,1,4,None
2023-02-28 16:29:13,137,logger name,INFO,1,1677619753137667000,11,INTERNAL,1,4,None
2023-02-28 16:29:13,187,logger name,INFO,2,1677619753187631000,9,SEND,2->1,None
2023-02-28 16:29:13,187,logger name,INFO,2,1677619753187951000,9,SEND,2->3,None
2023-02-28 16:29:13,337,logger name,INFO,1,1677619753337786000,12,INTERNAL,1,4,None
2023-02-28 16:29:13,433,logger name,INFO,3,1677619753433945000,10,SEND,3->2,None
2023-02-28 16:29:13,438,logger name,INFO,2,1677619753438248000,11,SEND,2->1,None
2023-02-28 16:29:13,538,logger name,INFO,1,1677619753538371000,13,INTERNAL,1,6,None
2023-02-28 16:29:13,688,logger name,INFO,2,1677619753688308000,12,INTERNAL,2,10,None
2023-02-28 16:29:13,739,logger name,INFO,1,1677619753739033000,14,INTERNAL,1,5,None
2023-02-28 16:29:13,934,logger name,INFO,3,1677619753934315000,11,INTERNAL,3,10,None
2023-02-28 16:29:13,938,logger name,INFO,2,1677619753938696000,13,SEND,2->1,None
2023-02-28 16:29:13,938,logger name,INFO,2,1677619753938954000,13,SEND,2->3,None
2023-02-28 16:29:13,939,logger name,INFO,1,1677619753939795000,15,INTERNAL,1,10,None
2023-02-28 16:29:14,141,logger name,INFO,1,1677619754140970000,16,SEND,1->3,None
2023-02-28 16:29:14,189,logger name,INFO,2,1677619754189424000,14,INTERNAL,2,9,None
2023-02-28 16:29:14,340,logger name,INFO,1,1677619754340658000,17,INTERNAL,1,10,None
2023-02-28 16:29:14,435,logger name,INFO,3,1677619754435312000,14,RECEIVED,2->3,1
2023-02-28 16:29:14,440,logger name,INFO,2,1677619754440520000,15,INTERNAL,2,7,None
2023-02-28 16:29:14,541,logger name,INFO,1,1677619754541950000,18,SEND,1->2,None
2023-02-28 16:29:14,542,logger name,INFO,1,1677619754542258000,18,SEND,1->3,None
2023-02-28 16:29:14,691,logger name,INFO,2,1677619754691279000,19,INTERNAL,2,4,None
2023-02-28 16:29:14,742,logger name,INFO,1,1677619754742872000,19,SEND,1->3,None
2023-02-28 16:29:14,935,logger name,INFO,3,1677619754935314000,17,RECEIVED,1->3,2
2023-02-28 16:29:14,941,logger name,INFO,2,1677619754941642000,20,INTERNAL,2,9,None
2023-02-28 16:29:14,943,logger name,INFO,1,1677619754943042000,20,SEND,1->2,None
2023-02-28 16:29:15,143,logger name,INFO,1,1677619755143882000,21,SEND,1->3,None
2023-02-28 16:29:15,192,logger name,INFO,2,1677619755192686000,21,INTERNAL,2,5,None
2023-02-28 16:29:15,344,logger name,INFO,1,1677619755344900000,22,INTERNAL,1,5,None
2023-02-28 16:29:15,436,logger name,INFO,3,1677619755436131000,19,RECEIVED,1->3,2
2023-02-28 16:29:15,443,logger name,INFO,2,1677619755443672000,22,INTERNAL,2,10,None
2023-02-28 16:29:15,544,logger name,INFO,1,1677619755544861000,23,INTERNAL,1,10,None
2023-02-28 16:29:15,694,logger name,INFO,2,1677619755694533000,23,INTERNAL,2,6,None
2023-02-28 16:29:15,745,logger name,INFO,1,1677619755745155000,24,INTERNAL,1,8,None
2023-02-28 16:29:15,936,logger name,INFO,3,1677619755936678000,20,RECEIVED,1->3,1
2023-02-28 16:29:15,945,logger name,INFO,2,1677619755945233000,24,INTERNAL,2,9,None
2023-02-28 16:29:15,945,logger name,INFO,1,1677619755945514000,25,SEND,1->2,None
2023-02-28 16:29:16,146,logger name,INFO,1,1677619756146044000,26,SEND,1->2,None
2023-02-28 16:29:16,146,logger name,INFO,1,1677619756146636000,26,SEND,1->3,None
2023-02-28 16:29:16,195,logger name,INFO,2,1677619756195403000,26,RECEIVED,1->2,1
2023-02-28 16:29:16,347,logger name,INFO,1,1677619756347010000,27,INTERNAL,1,10,None
2023-02-28 16:29:16,437,logger name,INFO,3,1677619756437376000,22,RECEIVED,1->3,1
2023-02-28 16:29:16,446,logger name,INFO,2,1677619756446152000,27,INTERNAL,2,7,None
2023-02-28 16:29:16,547,logger name,INFO,1,1677619756547869000,28,INTERNAL,1,7,None
2023-02-28 16:29:16,697,logger name,INFO,2,1677619756696995000,28,SEND,2->1,None
2023-02-28 16:29:16,697,logger name,INFO,2,1677619756697580000,28,SEND,2->3,None
2023-02-28 16:29:16,748,logger name,INFO,1,1677619756748123000,29,INTERNAL,1,4,None
2023-02-28 16:29:16,938,logger name,INFO,3,1677619756938504000,27,RECEIVED,1->3,1
2023-02-28 16:29:16,947,logger name,INFO,2,1677619756947187000,29,INTERNAL,2,7,None
2023-02-28 16:29:16,949,logger name,INFO,1,1677619756949377000,30,SEND,1->2,None
2023-02-28 16:29:17,149,logger name,INFO,1,1677619757149647000,31,INTERNAL,1,4,None
2023-02-28 16:29:17,198,logger name,INFO,2,1677619757198565000,31,INTERNAL,2,6,None
2023-02-28 16:29:17,349,logger name,INFO,1,1677619757349740000,32,SEND,1->3,None
2023-02-28 16:29:17,439,logger name,INFO,3,1677619757439176000,29,RECEIVED,2->3,1
2023-02-28 16:29:17,449,logger name,INFO,2,1677619757449566000,32,SEND,2->1,None
2023-02-28 16:29:17,550,logger name,INFO,1,1677619757550460000,33,INTERNAL,1,7,None
2023-02-28 16:29:17,700,logger name,INFO,2,1677619757700617000,33,SEND,2->1,None
2023-02-28 16:29:17,751,logger name,INFO,1,1677619757751072000,34,SEND,1->2,None
2023-02-28 16:29:17,939,logger name,INFO,3,1677619757939456000,33,INTERNAL,3,6,None
2023-02-28 16:29:17,951,logger name,INFO,2,1677619757951178000,35,INTERNAL,2,7,None
2023-02-28 16:29:17,951,logger name,INFO,1,1677619757951719000,35,SEND,1->3,None
2023-02-28 16:29:18,151,logger name,INFO,1,1677619758151506000,36,SEND,1->2,None
2023-02-28 16:29:18,202,logger name,INFO,2,1677619758202069000,37,INTERNAL,2,8,None
2023-02-28 16:29:18,351,logger name,INFO,1,1677619758351424000,37,INTERNAL,1,9,None
2023-02-28 16:29:18,440,logger name,INFO,3,1677619758440230000,36,INTERNAL,3,6,None
2023-02-28 16:29:18,453,logger name,INFO,2,1677619758453249000,38,INTERNAL,2,7,None
2023-02-28 16:29:18,551,logger name,INFO,1,1677619758551755000,38,INTERNAL,1,7,None
2023-02-28 16:29:18,704,logger name,INFO,2,1677619758703974000,39,INTERNAL,2,6,None
2023-02-28 16:29:18,752,logger name,INFO,1,1677619758752218000,39,SEND,1->2,None
2023-02-28 16:29:18,752,logger name,INFO,1,1677619758752638000,39,SEND,1->3,None
2023-02-28 16:29:18,941,logger name,INFO,3,1677619758941760000,40,SEND,3->1,None
2023-02-28 16:29:18,942,logger name,INFO,3,1677619758942443000,40,SEND,3->2,None
2023-02-28 16:29:18,952,logger name,INFO,1,1677619758952236000,41,SEND,1->2,None
2023-02-28 16:29:18,952,logger name,INFO,1,1677619758952596000,41,SEND,1->3,None
2023-02-28 16:29:18,954,logger name,INFO,2,1677619758954426000,40,RECEIVED,1->2,2
2023-02-28 16:29:19,153,logger name,INFO,1,1677619759153022000,42,INTERNAL,1,7,None
2023-02-28 16:29:19,205,logger name,INFO,2,1677619759205514000,41,RECEIVED,3->2,1
2023-02-28 16:29:19,352,logger name,INFO,1,1677619759352875000,43,INTERNAL,1,10,None
2023-02-28 16:29:19,441,logger name,INFO,3,1677619759441749000,42,INTERNAL,3,8,None
2023-02-28 16:29:19,456,logger name,INFO,2,1677619759456374000,42,INTERNAL,2,7,None
2023-02-28 16:29:19,553,logger name,INFO,1,1677619759553001000,44,INTERNAL,1,6,None
2023-02-28 16:29:19,707,logger name,INFO,2,1677619759707149000,43,INTERNAL,2,8,None
2023-02-28 16:29:19,753,logger name,INFO,1,1677619759753230000,45,SEND,1->3,None
2023-02-28 16:29:19,942,logger name,INFO,3,1677619759942167000,46,SEND,3->2,None
2023-02-28 16:29:19,953,logger name,INFO,1,1677619759953593000,46,SEND,1->2,None
2023-02-28 16:29:19,958,logger name,INFO,2,1677619759958222000,47,RECEIVED,3->2,1
